# lambda	flux
 2452.44 0.227679757356
 2453.04 0.21727280594
 2453.65 0.201856248429
 2454.24 0.101099477039
 2454.84 0.0936292623358
 2455.44 0.472359416787
 2456.04 0.562351367794
 2456.65 0.343857797189
 2457.24 0.263253970018
 2457.84 0.48754802403
 2458.44 0.193689198412
 2459.04 0.473895622577
 2459.65 0.0792445537172
 2460.24 0.332572433439
 2460.84 0.427537363038
 2461.44 0.257356382505
 2462.04 0.131504279927
 2462.65 0.0828039727134
 2463.24 0.0709845216618
 2463.84 0.162531411779
 2464.44 0.174335331474
 2465.04 0.197018355839
 2465.65 0.215114595062
 2466.24 0.364041642183
 2466.84 0.204109988194
 2467.44 0.0443955928627
 2468.04 0.494596551348
 2468.65 0.211841262191
 2469.24 0.0951347660931
 2469.84 0.323030939292
 2470.44 0.111722432092
 2471.04 0.117150663466
 2471.65 0.0933506180128
 2472.24 0.258851220416
 2472.84 0.144228598146
 2473.44 0.0369631171485
 2474.04 0.157960923521
 2474.65 0.194941585214
 2475.24 0.072234707575
 2475.84 0.12425687763
 2476.44 0.253537464712
 2477.04 0.292279617842
 2477.65 0.34466854875
 2478.24 0.258833819407
 2478.84 0.177371954686
 2479.44 0.0632705014565
 2480.04 0.0688421218526
 2480.65 0.0546369255422
 2481.24 0.274992554961
 2481.84 0.149944593916
 2482.44 0.336807414941
 2483.04 0.100258656478
 2483.65 0.0665310117573
 2484.24 0.0325084810366
 2484.84 0.0805648294797
 2485.44 0.224713518426
 2486.04 0.0794380773705
 2486.65 0.157305794686
 2487.24 0.11571800987
 2487.84 0.0745808920383
 2488.44 0.187794849666
 2489.04 0.0456751374572
 2489.65 0.102446862749
 2490.24 0.0725342272196
 2490.84 0.089975830784
 2491.44 0.0311568665288
 2492.04 0.0695346363566
 2492.65 0.13151552728
 2493.24 0.102998086069
 2493.84 0.0563663458311
 2494.44 0.131043344582
 2495.04 0.0762818332653
 2495.65 0.303003556159
 2496.24 0.125118315885
 2496.84 0.227829756405
 2497.44 0.143863780555
 2498.04 0.129730378126
 2498.65 0.13391003561
 2499.24 0.159470586149
 2499.84 0.142611982619
 2500.44 0.299898020831
 2501.04 0.384703087447
 2501.65 0.150909599086
 2502.24 0.19543682204
 2502.84 0.40652557158
 2503.44 0.524767250312
 2504.04 0.203841862501
 2504.65 0.114792193773
 2505.24 0.111868507817
 2505.84 0.0589304293452
 2506.44 0.0712769233811
 2507.04 0.0425994944705
 2507.65 0.0339290812688
 2508.24 0.195277062527
 2508.84 0.244177606474
 2509.44 0.369426385758
 2510.04 0.303123891052
 2510.65 0.319816581412
 2511.24 0.115072722469
 2511.84 0.0491797697755
 2512.44 0.150131529624
 2513.04 0.109023538607
 2513.65 0.219188786534
 2514.24 0.0888535761436
 2514.84 0.0644180405573
 2515.44 0.0866723332201
 2516.04 0.105735565039
 2516.65 0.0574965354491
 2517.24 0.0585306109939
 2517.84 0.0596140556437
 2518.44 0.0596251005732
 2519.04 0.0872702610235
 2519.65 0.0687899335485
 2520.24 0.0555267729304
 2520.84 0.16729992116
 2521.44 0.0883733848596
 2522.04 0.0398496640228
 2522.65 0.0649990310847
 2523.24 0.0699671073619
 2523.84 0.0682982740872
 2524.44 0.0802801787172
 2525.04 0.0436017822591
 2525.65 0.0382609607732
 2526.24 0.0296922006715
 2526.84 0.0459633471823
 2527.44 0.081295922108
 2528.04 0.0496533068666
 2528.65 0.0649693448463
 2529.24 0.0516771162997
 2529.84 0.02529387493
 2530.44 0.0285003309555
 2531.04 0.0679851369021
 2531.65 0.0910264203569
 2532.24 0.152274533021
 2532.84 0.348910302218
 2533.44 0.186352759483
 2534.04 0.241158325383
 2534.65 0.0915904662473
 2535.24 0.0833884817188
 2535.84 0.161681206156
 2536.44 0.0415514922303
 2537.04 0.043180698462
 2537.65 0.0407925535717
 2538.24 0.322593087518
 2538.84 0.136903612673
 2539.44 0.0314772909383
